time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_car	arrivals_car	stuck_car	en-route_car
09:35:00	34500	103	99	0	14	103	99	0	14
09:40:00	34800	91	93	0	12	91	93	0	12
09:45:00	35100	99	96	0	15	99	96	0	15
09:50:00	35400	87	89	0	13	87	89	0	13
09:55:00	35700	95	98	0	10	95	98	0	10
10:00:00	36000	86	85	0	11	86	85	0	11
10:05:00	36300	76	75	0	12	76	75	0	12
10:10:00	36600	106	111	0	7	106	111	0	7
10:15:00	36900	87	87	0	7	87	87	0	7
10:20:00	37200	86	83	0	10	86	83	0	10
10:25:00	37500	98	97	0	11	98	97	0	11
10:30:00	37800	98	100	0	9	98	100	0	9
10:35:00	38100	87	86	0	10	87	86	0	10
10:40:00	38400	76	81	0	5	76	81	0	5
10:45:00	38700	89	84	0	10	89	84	0	10
10:50:00	39000	95	98	0	7	95	98	0	7
10:55:00	39300	72	73	0	6	72	73	0	6
11:00:00	39600	93	94	0	5	93	94	0	5
11:05:00	39900	83	78	0	10	83	78	0	10
11:10:00	40200	80	84	0	6	80	84	0	6
11:15:00	40500	77	76	0	7	77	76	0	7
11:20:00	40800	92	94	0	5	92	94	0	5
11:25:00	41100	91	89	0	7	91	89	0	7
11:30:00	41400	92	86	0	13	92	86	0	13
11:35:00	41700	95	93	0	15	95	93	0	15
11:40:00	42000	79	87	0	7	79	87	0	7
11:45:00	42300	88	82	0	13	88	82	0	13
11:50:00	42600	88	92	0	9	88	92	0	9
11:55:00	42900	95	95	0	9	95	95	0	9
12:00:00	43200	102	98	0	13	102	98	0	13
12:05:00	43500	109	106	0	16	109	106	0	16
12:10:00	43800	119	124	0	11	119	124	0	11
12:15:00	44100	80	82	0	9	80	82	0	9
12:20:00	44400	81	73	0	17	81	73	0	17
12:25:00	44700	100	101	0	16	100	101	0	16
12:30:00	45000	81	90	0	7	81	90	0	7
12:35:00	45300	90	84	0	13	90	84	0	13
12:40:00	45600	75	84	0	4	75	84	0	4
12:45:00	45900	95	91	0	8	95	91	0	8
12:50:00	46200	77	71	0	14	77	71	0	14
12:55:00	46500	74	80	0	8	74	80	0	8
13:00:00	46800	97	97	0	8	97	97	0	8
13:05:00	47100	74	77	0	5	74	77	0	5
13:10:00	47400	86	82	0	9	86	82	0	9
13:15:00	47700	96	93	0	12	96	93	0	12
13:20:00	48000	87	92	0	7	87	92	0	7
13:25:00	48300	82	82	0	7	82	82	0	7
13:30:00	48600	91	86	0	12	91	86	0	12
13:35:00	48900	115	113	0	14	115	113	0	14
13:40:00	49200	89	90	0	13	89	90	0	13
13:45:00	49500	106	102	0	17	106	102	0	17
13:50:00	49800	96	97	0	16	96	97	0	16
13:55:00	50100	78	92	0	2	78	92	0	2
14:00:00	50400	97	88	0	11	97	88	0	11
14:05:00	50700	97	100	0	8	97	100	0	8
14:10:00	51000	87	85	0	10	87	85	0	10
14:15:00	51300	106	103	0	13	106	103	0	13
14:20:00	51600	96	105	0	4	96	105	0	4
14:25:00	51900	84	82	0	6	84	82	0	6
14:30:00	52200	92	89	0	9	92	89	0	9
14:35:00	52500	103	102	0	10	103	102	0	10
14:40:00	52800	101	99	0	12	101	99	0	12
14:45:00	53100	95	91	0	16	95	91	0	16
14:50:00	53400	92	102	0	6	92	102	0	6
14:55:00	53700	97	92	0	11	97	92	0	11
15:00:00	54000	91	96	0	6	91	96	0	6
15:05:00	54300	88	85	0	9	88	85	0	9
15:10:00	54600	97	96	0	10	97	96	0	10
15:15:00	54900	92	94	0	8	92	94	0	8
15:20:00	55200	86	88	0	6	86	88	0	6
15:25:00	55500	83	80	0	9	83	80	0	9
15:30:00	55800	93	86	0	16	93	86	0	16
15:35:00	56100	77	87	0	6	77	87	0	6
15:40:00	56400	97	89	0	14	97	89	0	14
15:45:00	56700	88	91	0	11	88	91	0	11
15:50:00	57000	88	90	0	9	88	90	0	9
15:55:00	57300	99	96	0	12	99	96	0	12
16:00:00	57600	94	96	0	10	94	96	0	10
16:05:00	57900	99	101	0	8	99	101	0	8
16:10:00	58200	82	84	0	6	82	84	0	6
16:15:00	58500	81	80	0	7	81	80	0	7
16:20:00	58800	102	95	0	14	102	95	0	14
16:25:00	59100	96	98	0	12	96	98	0	12
16:30:00	59400	89	93	0	8	89	93	0	8
16:35:00	59700	92	93	0	7	92	93	0	7
16:40:00	60000	91	84	0	14	91	84	0	14
16:45:00	60300	88	94	0	8	88	94	0	8
16:50:00	60600	86	83	0	11	86	83	0	11
16:55:00	60900	78	78	0	11	78	78	0	11
17:00:00	61200	97	101	0	7	97	101	0	7
17:05:00	61500	97	90	0	14	97	90	0	14
17:10:00	61800	88	95	0	7	88	95	0	7
17:15:00	62100	100	96	0	11	100	96	0	11
17:20:00	62400	81	83	0	9	81	83	0	9
17:25:00	62700	87	92	0	4	87	92	0	4
17:30:00	63000	115	104	0	15	115	104	0	15
17:35:00	63300	79	88	0	6	79	88	0	6
17:40:00	63600	89	87	0	8	89	87	0	8
17:45:00	63900	84	80	0	12	84	80	0	12
17:50:00	64200	86	88	0	10	86	88	0	10
17:55:00	64500	89	94	0	5	89	94	0	5
18:00:00	64800	0	5	0	0	0	5	0	0
18:05:00	65100	0	0	0	0	0	0	0	0
18:10:00	65400	0	0	0	0	0	0	0	0
18:15:00	65700	0	0	0	0	0	0	0	0
18:20:00	66000	0	0	0	0	0	0	0	0
18:25:00	66300	0	0	0	0	0	0	0	0
18:30:00	66600	0	0	0	0	0	0	0	0
18:35:00	66900	0	0	0	0	0	0	0	0
18:40:00	67200	0	0	0	0	0	0	0	0
18:45:00	67500	0	0	0	0	0	0	0	0
18:50:00	67800	0	0	0	0	0	0	0	0
18:55:00	68100	0	0	0	0	0	0	0	0
19:00:00	68400	0	0	0	0	0	0	0	0
19:05:00	68700	0	0	0	0	0	0	0	0
19:10:00	69000	0	0	0	0	0	0	0	0
19:15:00	69300	0	0	0	0	0	0	0	0
19:20:00	69600	0	0	0	0	0	0	0	0
19:25:00	69900	0	0	0	0	0	0	0	0
19:30:00	70200	0	0	0	0	0	0	0	0
19:35:00	70500	0	0	0	0	0	0	0	0
19:40:00	70800	0	0	0	0	0	0	0	0
19:45:00	71100	0	0	0	0	0	0	0	0
19:50:00	71400	0	0	0	0	0	0	0	0
19:55:00	71700	0	0	0	0	0	0	0	0
20:00:00	72000	0	0	0	0	0	0	0	0
20:05:00	72300	0	0	0	0	0	0	0	0
20:10:00	72600	0	0	0	0	0	0	0	0
20:15:00	72900	0	0	0	0	0	0	0	0
20:20:00	73200	0	0	0	0	0	0	0	0
20:25:00	73500	0	0	0	0	0	0	0	0
20:30:00	73800	0	0	0	0	0	0	0	0
20:35:00	74100	0	0	0	0	0	0	0	0
20:40:00	74400	0	0	0	0	0	0	0	0
20:45:00	74700	0	0	0	0	0	0	0	0
20:50:00	75000	0	0	0	0	0	0	0	0
20:55:00	75300	0	0	0	0	0	0	0	0
21:00:00	75600	0	0	0	0	0	0	0	0
21:05:00	75900	0	0	0	0	0	0	0	0
21:10:00	76200	0	0	0	0	0	0	0	0
21:15:00	76500	0	0	0	0	0	0	0	0
21:20:00	76800	0	0	0	0	0	0	0	0
21:25:00	77100	0	0	0	0	0	0	0	0
21:30:00	77400	0	0	0	0	0	0	0	0
21:35:00	77700	0	0	0	0	0	0	0	0
21:40:00	78000	0	0	0	0	0	0	0	0
21:45:00	78300	0	0	0	0	0	0	0	0
21:50:00	78600	0	0	0	0	0	0	0	0
21:55:00	78900	0	0	0	0	0	0	0	0
22:00:00	79200	0	0	0	0	0	0	0	0
22:05:00	79500	0	0	0	0	0	0	0	0
22:10:00	79800	0	0	0	0	0	0	0	0
22:15:00	80100	0	0	0	0	0	0	0	0
22:20:00	80400	0	0	0	0	0	0	0	0
22:25:00	80700	0	0	0	0	0	0	0	0
22:30:00	81000	0	0	0	0	0	0	0	0
22:35:00	81300	0	0	0	0	0	0	0	0
22:40:00	81600	0	0	0	0	0	0	0	0
22:45:00	81900	0	0	0	0	0	0	0	0
22:50:00	82200	0	0	0	0	0	0	0	0
22:55:00	82500	0	0	0	0	0	0	0	0
23:00:00	82800	0	0	0	0	0	0	0	0
23:05:00	83100	0	0	0	0	0	0	0	0
23:10:00	83400	0	0	0	0	0	0	0	0
23:15:00	83700	0	0	0	0	0	0	0	0
23:20:00	84000	0	0	0	0	0	0	0	0
23:25:00	84300	0	0	0	0	0	0	0	0
23:30:00	84600	0	0	0	0	0	0	0	0
23:35:00	84900	0	0	0	0	0	0	0	0
23:40:00	85200	0	0	0	0	0	0	0	0
23:45:00	85500	0	0	0	0	0	0	0	0
23:50:00	85800	0	0	0	0	0	0	0	0
23:55:00	86100	0	0	0	0	0	0	0	0
24:00:00	86400	0	0	0	0	0	0	0	0
24:05:00	86700	0	0	0	0	0	0	0	0
24:10:00	87000	0	0	0	0	0	0	0	0
24:15:00	87300	0	0	0	0	0	0	0	0
24:20:00	87600	0	0	0	0	0	0	0	0
24:25:00	87900	0	0	0	0	0	0	0	0
24:30:00	88200	0	0	0	0	0	0	0	0
24:35:00	88500	0	0	0	0	0	0	0	0
24:40:00	88800	0	0	0	0	0	0	0	0
24:45:00	89100	0	0	0	0	0	0	0	0
24:50:00	89400	0	0	0	0	0	0	0	0
24:55:00	89700	0	0	0	0	0	0	0	0
25:00:00	90000	0	0	0	0	0	0	0	0
25:05:00	90300	0	0	0	0	0	0	0	0
25:10:00	90600	0	0	0	0	0	0	0	0
25:15:00	90900	0	0	0	0	0	0	0	0
25:20:00	91200	0	0	0	0	0	0	0	0
25:25:00	91500	0	0	0	0	0	0	0	0
25:30:00	91800	0	0	0	0	0	0	0	0
25:35:00	92100	0	0	0	0	0	0	0	0
25:40:00	92400	0	0	0	0	0	0	0	0
25:45:00	92700	0	0	0	0	0	0	0	0
25:50:00	93000	0	0	0	0	0	0	0	0
25:55:00	93300	0	0	0	0	0	0	0	0
26:00:00	93600	0	0	0	0	0	0	0	0
26:05:00	93900	0	0	0	0	0	0	0	0
26:10:00	94200	0	0	0	0	0	0	0	0
26:15:00	94500	0	0	0	0	0	0	0	0
26:20:00	94800	0	0	0	0	0	0	0	0
26:25:00	95100	0	0	0	0	0	0	0	0
26:30:00	95400	0	0	0	0	0	0	0	0
26:35:00	95700	0	0	0	0	0	0	0	0
26:40:00	96000	0	0	0	0	0	0	0	0
26:45:00	96300	0	0	0	0	0	0	0	0
26:50:00	96600	0	0	0	0	0	0	0	0
26:55:00	96900	0	0	0	0	0	0	0	0
27:00:00	97200	0	0	0	0	0	0	0	0
27:05:00	97500	0	0	0	0	0	0	0	0
27:10:00	97800	0	0	0	0	0	0	0	0
27:15:00	98100	0	0	0	0	0	0	0	0
27:20:00	98400	0	0	0	0	0	0	0	0
27:25:00	98700	0	0	0	0	0	0	0	0
27:30:00	99000	0	0	0	0	0	0	0	0
27:35:00	99300	0	0	0	0	0	0	0	0
27:40:00	99600	0	0	0	0	0	0	0	0
27:45:00	99900	0	0	0	0	0	0	0	0
27:50:00	100200	0	0	0	0	0	0	0	0
27:55:00	100500	0	0	0	0	0	0	0	0
28:00:00	100800	0	0	0	0	0	0	0	0
28:05:00	101100	0	0	0	0	0	0	0	0
28:10:00	101400	0	0	0	0	0	0	0	0
28:15:00	101700	0	0	0	0	0	0	0	0
28:20:00	102000	0	0	0	0	0	0	0	0
28:25:00	102300	0	0	0	0	0	0	0	0
28:30:00	102600	0	0	0	0	0	0	0	0
28:35:00	102900	0	0	0	0	0	0	0	0
28:40:00	103200	0	0	0	0	0	0	0	0
28:45:00	103500	0	0	0	0	0	0	0	0
28:50:00	103800	0	0	0	0	0	0	0	0
28:55:00	104100	0	0	0	0	0	0	0	0
29:00:00	104400	0	0	0	0	0	0	0	0
29:05:00	104700	0	0	0	0	0	0	0	0
29:10:00	105000	0	0	0	0	0	0	0	0
29:15:00	105300	0	0	0	0	0	0	0	0
29:20:00	105600	0	0	0	0	0	0	0	0
29:25:00	105900	0	0	0	0	0	0	0	0
29:30:00	106200	0	0	0	0	0	0	0	0
29:35:00	106500	0	0	0	0	0	0	0	0
29:40:00	106800	0	0	0	0	0	0	0	0
29:45:00	107100	0	0	0	0	0	0	0	0
29:50:00	107400	0	0	0	0	0	0	0	0
29:55:00	107700	0	0	0	0	0	0	0	0
30:00:00	108000	0	0	0	0	0	0	0	0
30:05:00	108300	0	0	0	0	0	0	0	0
