time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_car	arrivals_car	stuck_car	en-route_car
09:35:00	34500	94	102	0	7	94	102	0	7
09:40:00	34800	80	71	0	16	80	71	0	16
09:45:00	35100	83	89	0	10	83	89	0	10
09:50:00	35400	110	104	0	16	110	104	0	16
09:55:00	35700	88	96	0	8	88	96	0	8
10:00:00	36000	86	87	0	7	86	87	0	7
10:05:00	36300	99	94	0	12	99	94	0	12
10:10:00	36600	83	85	0	10	83	85	0	10
10:15:00	36900	82	82	0	10	82	82	0	10
10:20:00	37200	98	92	0	16	98	92	0	16
10:25:00	37500	90	96	0	10	90	96	0	10
10:30:00	37800	90	90	0	10	90	90	0	10
10:35:00	38100	81	82	0	9	81	82	0	9
10:40:00	38400	92	92	0	9	92	92	0	9
10:45:00	38700	101	96	0	14	101	96	0	14
10:50:00	39000	83	86	0	11	83	86	0	11
10:55:00	39300	70	72	0	9	70	72	0	9
11:00:00	39600	83	80	0	12	83	80	0	12
11:05:00	39900	91	92	0	11	91	92	0	11
11:10:00	40200	83	77	0	17	83	77	0	17
11:15:00	40500	74	83	0	8	74	83	0	8
11:20:00	40800	87	83	0	12	87	83	0	12
11:25:00	41100	99	103	0	8	99	103	0	8
11:30:00	41400	95	88	0	15	95	88	0	15
11:35:00	41700	74	82	0	7	74	82	0	7
11:40:00	42000	97	89	0	15	97	89	0	15
11:45:00	42300	90	94	0	11	90	94	0	11
11:50:00	42600	92	91	0	12	92	91	0	12
11:55:00	42900	89	94	0	7	89	94	0	7
12:00:00	43200	119	107	0	19	119	107	0	19
12:05:00	43500	99	105	0	13	99	105	0	13
12:10:00	43800	112	107	0	18	112	107	0	18
12:15:00	44100	90	96	0	12	90	96	0	12
12:20:00	44400	83	88	0	7	83	88	0	7
12:25:00	44700	88	83	0	12	88	83	0	12
12:30:00	45000	84	88	0	8	84	88	0	8
12:35:00	45300	87	84	0	11	87	84	0	11
12:40:00	45600	75	78	0	8	75	78	0	8
12:45:00	45900	81	74	0	15	81	74	0	15
12:50:00	46200	81	87	0	9	81	87	0	9
12:55:00	46500	84	86	0	7	84	86	0	7
13:00:00	46800	89	88	0	8	89	88	0	8
13:05:00	47100	79	82	0	5	79	82	0	5
13:10:00	47400	90	81	0	14	90	81	0	14
13:15:00	47700	87	93	0	8	87	93	0	8
13:20:00	48000	86	87	0	7	86	87	0	7
13:25:00	48300	91	86	0	12	91	86	0	12
13:30:00	48600	92	90	0	14	92	90	0	14
13:35:00	48900	111	121	0	4	111	121	0	4
13:40:00	49200	92	84	0	12	92	84	0	12
13:45:00	49500	88	90	0	10	88	90	0	10
13:50:00	49800	97	96	0	11	97	96	0	11
13:55:00	50100	95	90	0	16	95	90	0	16
14:00:00	50400	111	110	0	17	111	110	0	17
14:05:00	50700	90	102	0	5	90	102	0	5
14:10:00	51000	80	76	0	9	80	76	0	9
14:15:00	51300	90	91	0	8	90	91	0	8
14:20:00	51600	103	97	0	14	103	97	0	14
14:25:00	51900	94	98	0	10	94	98	0	10
14:30:00	52200	96	91	0	15	96	91	0	15
14:35:00	52500	93	98	0	10	93	98	0	10
14:40:00	52800	105	93	0	22	105	93	0	22
14:45:00	53100	95	107	0	10	95	107	0	10
14:50:00	53400	106	111	0	5	106	111	0	5
14:55:00	53700	84	81	0	8	84	81	0	8
15:00:00	54000	93	96	0	5	93	96	0	5
15:05:00	54300	99	95	0	9	99	95	0	9
15:10:00	54600	84	84	0	9	84	84	0	9
15:15:00	54900	81	80	0	10	81	80	0	10
15:20:00	55200	92	81	0	21	92	81	0	21
15:25:00	55500	88	99	0	10	88	99	0	10
15:30:00	55800	83	85	0	8	83	85	0	8
15:35:00	56100	102	93	0	17	102	93	0	17
15:40:00	56400	83	96	0	4	83	96	0	4
15:45:00	56700	97	91	0	10	97	91	0	10
15:50:00	57000	83	86	0	7	83	86	0	7
15:55:00	57300	94	87	0	14	94	87	0	14
16:00:00	57600	86	89	0	11	86	89	0	11
16:05:00	57900	87	84	0	14	87	84	0	14
16:10:00	58200	102	102	0	14	102	102	0	14
16:15:00	58500	89	97	0	6	89	97	0	6
16:20:00	58800	95	89	0	12	95	89	0	12
16:25:00	59100	94	96	0	10	94	96	0	10
16:30:00	59400	97	90	0	17	97	90	0	17
16:35:00	59700	79	90	0	6	79	90	0	6
16:40:00	60000	97	92	0	11	97	92	0	11
16:45:00	60300	78	84	0	5	78	84	0	5
16:50:00	60600	79	70	0	14	79	70	0	14
16:55:00	60900	95	94	0	15	95	94	0	15
17:00:00	61200	96	99	0	12	96	99	0	12
17:05:00	61500	91	98	0	5	91	98	0	5
17:10:00	61800	96	89	0	12	96	89	0	12
17:15:00	62100	85	91	0	6	85	91	0	6
17:20:00	62400	88	82	0	12	88	82	0	12
17:25:00	62700	94	91	0	15	94	91	0	15
17:30:00	63000	103	109	0	9	103	109	0	9
17:35:00	63300	84	84	0	9	84	84	0	9
17:40:00	63600	95	90	0	14	95	90	0	14
17:45:00	63900	78	85	0	7	78	85	0	7
17:50:00	64200	81	76	0	12	81	76	0	12
17:55:00	64500	100	97	0	15	100	97	0	15
18:00:00	64800	1	16	0	0	1	16	0	0
18:05:00	65100	0	0	0	0	0	0	0	0
18:10:00	65400	0	0	0	0	0	0	0	0
18:15:00	65700	0	0	0	0	0	0	0	0
18:20:00	66000	0	0	0	0	0	0	0	0
18:25:00	66300	0	0	0	0	0	0	0	0
18:30:00	66600	0	0	0	0	0	0	0	0
18:35:00	66900	0	0	0	0	0	0	0	0
18:40:00	67200	0	0	0	0	0	0	0	0
18:45:00	67500	0	0	0	0	0	0	0	0
18:50:00	67800	0	0	0	0	0	0	0	0
18:55:00	68100	0	0	0	0	0	0	0	0
19:00:00	68400	0	0	0	0	0	0	0	0
19:05:00	68700	0	0	0	0	0	0	0	0
19:10:00	69000	0	0	0	0	0	0	0	0
19:15:00	69300	0	0	0	0	0	0	0	0
19:20:00	69600	0	0	0	0	0	0	0	0
19:25:00	69900	0	0	0	0	0	0	0	0
19:30:00	70200	0	0	0	0	0	0	0	0
19:35:00	70500	0	0	0	0	0	0	0	0
19:40:00	70800	0	0	0	0	0	0	0	0
19:45:00	71100	0	0	0	0	0	0	0	0
19:50:00	71400	0	0	0	0	0	0	0	0
19:55:00	71700	0	0	0	0	0	0	0	0
20:00:00	72000	0	0	0	0	0	0	0	0
20:05:00	72300	0	0	0	0	0	0	0	0
20:10:00	72600	0	0	0	0	0	0	0	0
20:15:00	72900	0	0	0	0	0	0	0	0
20:20:00	73200	0	0	0	0	0	0	0	0
20:25:00	73500	0	0	0	0	0	0	0	0
20:30:00	73800	0	0	0	0	0	0	0	0
20:35:00	74100	0	0	0	0	0	0	0	0
20:40:00	74400	0	0	0	0	0	0	0	0
20:45:00	74700	0	0	0	0	0	0	0	0
20:50:00	75000	0	0	0	0	0	0	0	0
20:55:00	75300	0	0	0	0	0	0	0	0
21:00:00	75600	0	0	0	0	0	0	0	0
21:05:00	75900	0	0	0	0	0	0	0	0
21:10:00	76200	0	0	0	0	0	0	0	0
21:15:00	76500	0	0	0	0	0	0	0	0
21:20:00	76800	0	0	0	0	0	0	0	0
21:25:00	77100	0	0	0	0	0	0	0	0
21:30:00	77400	0	0	0	0	0	0	0	0
21:35:00	77700	0	0	0	0	0	0	0	0
21:40:00	78000	0	0	0	0	0	0	0	0
21:45:00	78300	0	0	0	0	0	0	0	0
21:50:00	78600	0	0	0	0	0	0	0	0
21:55:00	78900	0	0	0	0	0	0	0	0
22:00:00	79200	0	0	0	0	0	0	0	0
22:05:00	79500	0	0	0	0	0	0	0	0
22:10:00	79800	0	0	0	0	0	0	0	0
22:15:00	80100	0	0	0	0	0	0	0	0
22:20:00	80400	0	0	0	0	0	0	0	0
22:25:00	80700	0	0	0	0	0	0	0	0
22:30:00	81000	0	0	0	0	0	0	0	0
22:35:00	81300	0	0	0	0	0	0	0	0
22:40:00	81600	0	0	0	0	0	0	0	0
22:45:00	81900	0	0	0	0	0	0	0	0
22:50:00	82200	0	0	0	0	0	0	0	0
22:55:00	82500	0	0	0	0	0	0	0	0
23:00:00	82800	0	0	0	0	0	0	0	0
23:05:00	83100	0	0	0	0	0	0	0	0
23:10:00	83400	0	0	0	0	0	0	0	0
23:15:00	83700	0	0	0	0	0	0	0	0
23:20:00	84000	0	0	0	0	0	0	0	0
23:25:00	84300	0	0	0	0	0	0	0	0
23:30:00	84600	0	0	0	0	0	0	0	0
23:35:00	84900	0	0	0	0	0	0	0	0
23:40:00	85200	0	0	0	0	0	0	0	0
23:45:00	85500	0	0	0	0	0	0	0	0
23:50:00	85800	0	0	0	0	0	0	0	0
23:55:00	86100	0	0	0	0	0	0	0	0
24:00:00	86400	0	0	0	0	0	0	0	0
24:05:00	86700	0	0	0	0	0	0	0	0
24:10:00	87000	0	0	0	0	0	0	0	0
24:15:00	87300	0	0	0	0	0	0	0	0
24:20:00	87600	0	0	0	0	0	0	0	0
24:25:00	87900	0	0	0	0	0	0	0	0
24:30:00	88200	0	0	0	0	0	0	0	0
24:35:00	88500	0	0	0	0	0	0	0	0
24:40:00	88800	0	0	0	0	0	0	0	0
24:45:00	89100	0	0	0	0	0	0	0	0
24:50:00	89400	0	0	0	0	0	0	0	0
24:55:00	89700	0	0	0	0	0	0	0	0
25:00:00	90000	0	0	0	0	0	0	0	0
25:05:00	90300	0	0	0	0	0	0	0	0
25:10:00	90600	0	0	0	0	0	0	0	0
25:15:00	90900	0	0	0	0	0	0	0	0
25:20:00	91200	0	0	0	0	0	0	0	0
25:25:00	91500	0	0	0	0	0	0	0	0
25:30:00	91800	0	0	0	0	0	0	0	0
25:35:00	92100	0	0	0	0	0	0	0	0
25:40:00	92400	0	0	0	0	0	0	0	0
25:45:00	92700	0	0	0	0	0	0	0	0
25:50:00	93000	0	0	0	0	0	0	0	0
25:55:00	93300	0	0	0	0	0	0	0	0
26:00:00	93600	0	0	0	0	0	0	0	0
26:05:00	93900	0	0	0	0	0	0	0	0
26:10:00	94200	0	0	0	0	0	0	0	0
26:15:00	94500	0	0	0	0	0	0	0	0
26:20:00	94800	0	0	0	0	0	0	0	0
26:25:00	95100	0	0	0	0	0	0	0	0
26:30:00	95400	0	0	0	0	0	0	0	0
26:35:00	95700	0	0	0	0	0	0	0	0
26:40:00	96000	0	0	0	0	0	0	0	0
26:45:00	96300	0	0	0	0	0	0	0	0
26:50:00	96600	0	0	0	0	0	0	0	0
26:55:00	96900	0	0	0	0	0	0	0	0
27:00:00	97200	0	0	0	0	0	0	0	0
27:05:00	97500	0	0	0	0	0	0	0	0
27:10:00	97800	0	0	0	0	0	0	0	0
27:15:00	98100	0	0	0	0	0	0	0	0
27:20:00	98400	0	0	0	0	0	0	0	0
27:25:00	98700	0	0	0	0	0	0	0	0
27:30:00	99000	0	0	0	0	0	0	0	0
27:35:00	99300	0	0	0	0	0	0	0	0
27:40:00	99600	0	0	0	0	0	0	0	0
27:45:00	99900	0	0	0	0	0	0	0	0
27:50:00	100200	0	0	0	0	0	0	0	0
27:55:00	100500	0	0	0	0	0	0	0	0
28:00:00	100800	0	0	0	0	0	0	0	0
28:05:00	101100	0	0	0	0	0	0	0	0
28:10:00	101400	0	0	0	0	0	0	0	0
28:15:00	101700	0	0	0	0	0	0	0	0
28:20:00	102000	0	0	0	0	0	0	0	0
28:25:00	102300	0	0	0	0	0	0	0	0
28:30:00	102600	0	0	0	0	0	0	0	0
28:35:00	102900	0	0	0	0	0	0	0	0
28:40:00	103200	0	0	0	0	0	0	0	0
28:45:00	103500	0	0	0	0	0	0	0	0
28:50:00	103800	0	0	0	0	0	0	0	0
28:55:00	104100	0	0	0	0	0	0	0	0
29:00:00	104400	0	0	0	0	0	0	0	0
29:05:00	104700	0	0	0	0	0	0	0	0
29:10:00	105000	0	0	0	0	0	0	0	0
29:15:00	105300	0	0	0	0	0	0	0	0
29:20:00	105600	0	0	0	0	0	0	0	0
29:25:00	105900	0	0	0	0	0	0	0	0
29:30:00	106200	0	0	0	0	0	0	0	0
29:35:00	106500	0	0	0	0	0	0	0	0
29:40:00	106800	0	0	0	0	0	0	0	0
29:45:00	107100	0	0	0	0	0	0	0	0
29:50:00	107400	0	0	0	0	0	0	0	0
29:55:00	107700	0	0	0	0	0	0	0	0
30:00:00	108000	0	0	0	0	0	0	0	0
30:05:00	108300	0	0	0	0	0	0	0	0
