time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_car	arrivals_car	stuck_car	en-route_car
09:30:00	34200	111	60	0	1299	111	60	0	1299
09:35:00	34500	94	59	0	1334	94	59	0	1334
09:40:00	34800	80	59	0	1355	80	59	0	1355
09:45:00	35100	83	60	0	1378	83	60	0	1378
09:50:00	35400	110	55	0	1433	110	55	0	1433
09:55:00	35700	88	58	0	1463	88	58	0	1463
10:00:00	36000	86	59	0	1490	86	59	0	1490
10:05:00	36300	99	59	0	1530	99	59	0	1530
10:10:00	36600	83	59	0	1554	83	59	0	1554
10:15:00	36900	82	59	0	1577	82	59	0	1577
10:20:00	37200	98	59	0	1616	98	59	0	1616
10:25:00	37500	90	55	0	1651	90	55	0	1651
10:30:00	37800	90	58	0	1683	90	58	0	1683
10:35:00	38100	81	54	0	1710	81	54	0	1710
10:40:00	38400	92	57	0	1745	92	57	0	1745
10:45:00	38700	101	60	0	1786	101	60	0	1786
10:50:00	39000	83	60	0	1809	83	60	0	1809
10:55:00	39300	70	58	0	1821	70	58	0	1821
11:00:00	39600	83	57	0	1847	83	57	0	1847
11:05:00	39900	91	58	0	1880	91	58	0	1880
11:10:00	40200	83	55	0	1908	83	55	0	1908
11:15:00	40500	74	59	0	1923	74	59	0	1923
11:20:00	40800	87	57	0	1953	87	57	0	1953
11:25:00	41100	99	58	0	1994	99	58	0	1994
11:30:00	41400	95	59	0	2030	95	59	0	2030
11:35:00	41700	74	60	0	2044	74	60	0	2044
11:40:00	42000	97	60	0	2081	97	60	0	2081
11:45:00	42300	90	57	0	2114	90	57	0	2114
11:50:00	42600	92	57	0	2149	92	57	0	2149
11:55:00	42900	89	57	0	2181	89	57	0	2181
12:00:00	43200	119	61	0	2239	119	61	0	2239
12:05:00	43500	99	59	0	2279	99	59	0	2279
12:10:00	43800	112	57	0	2334	112	57	0	2334
12:15:00	44100	90	56	0	2368	90	56	0	2368
12:20:00	44400	83	61	0	2390	83	61	0	2390
12:25:00	44700	88	59	0	2419	88	59	0	2419
12:30:00	45000	84	56	0	2447	84	56	0	2447
12:35:00	45300	87	58	0	2476	87	58	0	2476
12:40:00	45600	75	58	0	2493	75	58	0	2493
12:45:00	45900	81	59	0	2515	81	59	0	2515
12:50:00	46200	81	60	0	2536	81	60	0	2536
12:55:00	46500	84	58	0	2562	84	58	0	2562
13:00:00	46800	89	59	0	2592	89	59	0	2592
13:05:00	47100	79	57	0	2614	79	57	0	2614
13:10:00	47400	90	56	0	2648	90	56	0	2648
13:15:00	47700	87	58	0	2677	87	58	0	2677
13:20:00	48000	86	58	0	2705	86	58	0	2705
13:25:00	48300	91	60	0	2736	91	60	0	2736
13:30:00	48600	92	59	0	2769	92	59	0	2769
13:35:00	48900	111	59	0	2821	111	59	0	2821
13:40:00	49200	92	59	0	2854	92	59	0	2854
13:45:00	49500	88	59	0	2883	88	59	0	2883
13:50:00	49800	97	56	0	2924	97	56	0	2924
13:55:00	50100	95	58	0	2961	95	58	0	2961
14:00:00	50400	111	57	0	3015	111	57	0	3015
14:05:00	50700	90	59	0	3046	90	59	0	3046
14:10:00	51000	80	52	0	3074	80	52	0	3074
14:15:00	51300	90	56	0	3108	90	56	0	3108
14:20:00	51600	103	59	0	3152	103	59	0	3152
14:25:00	51900	94	60	0	3186	94	60	0	3186
14:30:00	52200	96	54	0	3228	96	54	0	3228
14:35:00	52500	93	58	0	3263	93	58	0	3263
14:40:00	52800	105	59	0	3309	105	59	0	3309
14:45:00	53100	95	61	0	3343	95	61	0	3343
14:50:00	53400	106	58	0	3391	106	58	0	3391
14:55:00	53700	84	57	0	3418	84	57	0	3418
15:00:00	54000	93	61	0	3450	93	61	0	3450
15:05:00	54300	99	58	0	3491	99	58	0	3491
15:10:00	54600	84	57	0	3518	84	57	0	3518
15:15:00	54900	81	59	0	3540	81	59	0	3540
15:20:00	55200	92	57	0	3575	92	57	0	3575
15:25:00	55500	88	59	0	3604	88	59	0	3604
15:30:00	55800	83	60	0	3627	83	60	0	3627
15:35:00	56100	102	59	0	3670	102	59	0	3670
15:40:00	56400	83	61	0	3692	83	61	0	3692
15:45:00	56700	97	57	0	3732	97	57	0	3732
15:50:00	57000	83	57	0	3758	83	57	0	3758
15:55:00	57300	94	58	0	3794	94	58	0	3794
16:00:00	57600	86	60	0	3820	86	60	0	3820
16:05:00	57900	87	59	0	3848	87	59	0	3848
16:10:00	58200	102	60	0	3890	102	60	0	3890
16:15:00	58500	89	58	0	3921	89	58	0	3921
16:20:00	58800	95	57	0	3959	95	57	0	3959
16:25:00	59100	94	56	0	3997	94	56	0	3997
16:30:00	59400	97	57	0	4037	97	57	0	4037
16:35:00	59700	79	57	0	4059	79	57	0	4059
16:40:00	60000	97	56	0	4100	97	56	0	4100
16:45:00	60300	78	61	0	4117	78	61	0	4117
16:50:00	60600	79	57	0	4139	79	57	0	4139
16:55:00	60900	95	58	0	4176	95	58	0	4176
17:00:00	61200	96	60	0	4212	96	60	0	4212
17:05:00	61500	91	58	0	4245	91	58	0	4245
17:10:00	61800	96	57	0	4284	96	57	0	4284
17:15:00	62100	85	57	0	4312	85	57	0	4312
17:20:00	62400	88	59	0	4341	88	59	0	4341
17:25:00	62700	94	58	0	4377	94	58	0	4377
17:30:00	63000	103	60	0	4420	103	60	0	4420
17:35:00	63300	84	54	0	4450	84	54	0	4450
17:40:00	63600	95	54	0	4491	95	54	0	4491
17:45:00	63900	78	53	0	4516	78	53	0	4516
17:50:00	64200	81	54	0	4543	81	54	0	4543
17:55:00	64500	100	56	0	4587	100	56	0	4587
18:00:00	64800	1	143	0	4445	1	143	0	4445
18:05:00	65100	0	139	0	4306	0	139	0	4306
18:10:00	65400	0	137	0	4169	0	137	0	4169
18:15:00	65700	0	132	0	4037	0	132	0	4037
18:20:00	66000	0	129	0	3908	0	129	0	3908
18:25:00	66300	0	134	0	3774	0	134	0	3774
18:30:00	66600	0	138	0	3636	0	138	0	3636
18:35:00	66900	0	139	0	3497	0	139	0	3497
18:40:00	67200	0	123	0	3374	0	123	0	3374
18:45:00	67500	0	118	0	3256	0	118	0	3256
18:50:00	67800	0	100	0	3156	0	100	0	3156
18:55:00	68100	0	99	0	3057	0	99	0	3057
19:00:00	68400	0	101	0	2956	0	101	0	2956
19:05:00	68700	0	99	0	2857	0	99	0	2857
19:10:00	69000	0	101	0	2756	0	101	0	2756
19:15:00	69300	0	100	0	2656	0	100	0	2656
19:20:00	69600	0	100	0	2556	0	100	0	2556
19:25:00	69900	0	99	0	2457	0	99	0	2457
19:30:00	70200	0	101	0	2356	0	101	0	2356
19:35:00	70500	0	100	0	2256	0	100	0	2256
19:40:00	70800	0	99	0	2157	0	99	0	2157
19:45:00	71100	0	100	0	2057	0	100	0	2057
19:50:00	71400	0	100	0	1957	0	100	0	1957
19:55:00	71700	0	99	0	1858	0	99	0	1858
20:00:00	72000	0	102	0	1756	0	102	0	1756
20:05:00	72300	0	99	0	1657	0	99	0	1657
20:10:00	72600	0	100	0	1557	0	100	0	1557
20:15:00	72900	0	101	0	1456	0	101	0	1456
20:20:00	73200	0	100	0	1356	0	100	0	1356
20:25:00	73500	0	99	0	1257	0	99	0	1257
20:30:00	73800	0	101	0	1156	0	101	0	1156
20:35:00	74100	0	100	0	1056	0	100	0	1056
20:40:00	74400	0	100	0	956	0	100	0	956
20:45:00	74700	0	100	0	856	0	100	0	856
20:50:00	75000	0	100	0	756	0	100	0	756
20:55:00	75300	0	98	0	658	0	98	0	658
21:00:00	75600	0	100	0	558	0	100	0	558
21:05:00	75900	0	102	0	456	0	102	0	456
21:10:00	76200	0	99	0	357	0	99	0	357
21:15:00	76500	0	100	0	257	0	100	0	257
21:20:00	76800	0	51	0	206	0	51	0	206
21:25:00	77100	0	49	0	157	0	49	0	157
21:30:00	77400	0	51	0	106	0	51	0	106
21:35:00	77700	0	50	0	56	0	50	0	56
21:40:00	78000	0	50	0	6	0	50	0	6
21:45:00	78300	0	6	0	0	0	6	0	0
21:50:00	78600	0	0	0	0	0	0	0	0
21:55:00	78900	0	0	0	0	0	0	0	0
22:00:00	79200	0	0	0	0	0	0	0	0
22:05:00	79500	0	0	0	0	0	0	0	0
22:10:00	79800	0	0	0	0	0	0	0	0
22:15:00	80100	0	0	0	0	0	0	0	0
22:20:00	80400	0	0	0	0	0	0	0	0
22:25:00	80700	0	0	0	0	0	0	0	0
22:30:00	81000	0	0	0	0	0	0	0	0
22:35:00	81300	0	0	0	0	0	0	0	0
22:40:00	81600	0	0	0	0	0	0	0	0
22:45:00	81900	0	0	0	0	0	0	0	0
22:50:00	82200	0	0	0	0	0	0	0	0
22:55:00	82500	0	0	0	0	0	0	0	0
23:00:00	82800	0	0	0	0	0	0	0	0
23:05:00	83100	0	0	0	0	0	0	0	0
23:10:00	83400	0	0	0	0	0	0	0	0
23:15:00	83700	0	0	0	0	0	0	0	0
23:20:00	84000	0	0	0	0	0	0	0	0
23:25:00	84300	0	0	0	0	0	0	0	0
23:30:00	84600	0	0	0	0	0	0	0	0
23:35:00	84900	0	0	0	0	0	0	0	0
23:40:00	85200	0	0	0	0	0	0	0	0
23:45:00	85500	0	0	0	0	0	0	0	0
23:50:00	85800	0	0	0	0	0	0	0	0
23:55:00	86100	0	0	0	0	0	0	0	0
24:00:00	86400	0	0	0	0	0	0	0	0
24:05:00	86700	0	0	0	0	0	0	0	0
24:10:00	87000	0	0	0	0	0	0	0	0
24:15:00	87300	0	0	0	0	0	0	0	0
24:20:00	87600	0	0	0	0	0	0	0	0
24:25:00	87900	0	0	0	0	0	0	0	0
24:30:00	88200	0	0	0	0	0	0	0	0
24:35:00	88500	0	0	0	0	0	0	0	0
24:40:00	88800	0	0	0	0	0	0	0	0
24:45:00	89100	0	0	0	0	0	0	0	0
24:50:00	89400	0	0	0	0	0	0	0	0
24:55:00	89700	0	0	0	0	0	0	0	0
25:00:00	90000	0	0	0	0	0	0	0	0
25:05:00	90300	0	0	0	0	0	0	0	0
25:10:00	90600	0	0	0	0	0	0	0	0
25:15:00	90900	0	0	0	0	0	0	0	0
25:20:00	91200	0	0	0	0	0	0	0	0
25:25:00	91500	0	0	0	0	0	0	0	0
25:30:00	91800	0	0	0	0	0	0	0	0
25:35:00	92100	0	0	0	0	0	0	0	0
25:40:00	92400	0	0	0	0	0	0	0	0
25:45:00	92700	0	0	0	0	0	0	0	0
25:50:00	93000	0	0	0	0	0	0	0	0
25:55:00	93300	0	0	0	0	0	0	0	0
26:00:00	93600	0	0	0	0	0	0	0	0
26:05:00	93900	0	0	0	0	0	0	0	0
26:10:00	94200	0	0	0	0	0	0	0	0
26:15:00	94500	0	0	0	0	0	0	0	0
26:20:00	94800	0	0	0	0	0	0	0	0
26:25:00	95100	0	0	0	0	0	0	0	0
26:30:00	95400	0	0	0	0	0	0	0	0
26:35:00	95700	0	0	0	0	0	0	0	0
26:40:00	96000	0	0	0	0	0	0	0	0
26:45:00	96300	0	0	0	0	0	0	0	0
26:50:00	96600	0	0	0	0	0	0	0	0
26:55:00	96900	0	0	0	0	0	0	0	0
27:00:00	97200	0	0	0	0	0	0	0	0
27:05:00	97500	0	0	0	0	0	0	0	0
27:10:00	97800	0	0	0	0	0	0	0	0
27:15:00	98100	0	0	0	0	0	0	0	0
27:20:00	98400	0	0	0	0	0	0	0	0
27:25:00	98700	0	0	0	0	0	0	0	0
27:30:00	99000	0	0	0	0	0	0	0	0
27:35:00	99300	0	0	0	0	0	0	0	0
27:40:00	99600	0	0	0	0	0	0	0	0
27:45:00	99900	0	0	0	0	0	0	0	0
27:50:00	100200	0	0	0	0	0	0	0	0
27:55:00	100500	0	0	0	0	0	0	0	0
28:00:00	100800	0	0	0	0	0	0	0	0
28:05:00	101100	0	0	0	0	0	0	0	0
28:10:00	101400	0	0	0	0	0	0	0	0
28:15:00	101700	0	0	0	0	0	0	0	0
28:20:00	102000	0	0	0	0	0	0	0	0
28:25:00	102300	0	0	0	0	0	0	0	0
28:30:00	102600	0	0	0	0	0	0	0	0
28:35:00	102900	0	0	0	0	0	0	0	0
28:40:00	103200	0	0	0	0	0	0	0	0
28:45:00	103500	0	0	0	0	0	0	0	0
28:50:00	103800	0	0	0	0	0	0	0	0
28:55:00	104100	0	0	0	0	0	0	0	0
29:00:00	104400	0	0	0	0	0	0	0	0
29:05:00	104700	0	0	0	0	0	0	0	0
29:10:00	105000	0	0	0	0	0	0	0	0
29:15:00	105300	0	0	0	0	0	0	0	0
29:20:00	105600	0	0	0	0	0	0	0	0
29:25:00	105900	0	0	0	0	0	0	0	0
29:30:00	106200	0	0	0	0	0	0	0	0
29:35:00	106500	0	0	0	0	0	0	0	0
29:40:00	106800	0	0	0	0	0	0	0	0
29:45:00	107100	0	0	0	0	0	0	0	0
29:50:00	107400	0	0	0	0	0	0	0	0
29:55:00	107700	0	0	0	0	0	0	0	0
30:00:00	108000	0	0	0	0	0	0	0	0
30:05:00	108300	0	0	0	0	0	0	0	0
